,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11
48,2400,2.0671464881161228e-05,5.568946562561905e-06,5.679364221577998e-06,9.423155461263376e-06,0.0,40,0.0,1.7515732906758785e-05,3.0131509447528515e-06,3.181077090630424e-06,1.1321504644001834e-05,0.0,39,0.0,1.80335009645205e-05,2.401603751422954e-06,5.802637588203652e-06,9.829258488025516e-06,0.0,32,0.0,1.606605110282544e-05,2.163213139283471e-06,6.226529762898281e-07,1.3280185157782398e-05,0.0,29,0.2857142857142857,1.9779814465437084e-05,4.039040049974574e-06,6.5925155467994045e-06,9.148257959168404e-06,0.0,36,0.0,1.4340781490318475e-05,9.763397201822954e-07,1.3267052736409823e-06,1.2037736269121524e-05,0.0,40,0.0,5.696569860447198e-05,1.879540468507912e-05,2.937455428764224e-05,8.795737812761217e-06,0.0,33,0.1428571428571428,1.8754588381852955e-05,1.7199103012899286e-06,5.206445166550111e-06,1.1828232345578726e-05,0.0,36,0.0,1.87505065696314e-05,4.359710146673024e-06,5.943933501839638e-06,8.446862921118736e-06,0.0,37,0.0,1.9268718460807577e-05,3.0193457405403024e-06,7.634106623299886e-06,8.615264960099012e-06,0.0,38,0.0,1.7426009435439482e-05,2.4487324026267743e-06,7.677655958104879e-06,7.299620392586803e-06,0.0,31,0.1428571428571428,2.6948160666506737e-05,3.7771035295008915e-06,1.3797243809676729e-05,9.37381264520809e-06,0.0,45,0.0
49,2450,2.1399226170615293e-05,6.011386631143978e-06,5.927646725467639e-06,9.460192814003676e-06,0.0,39,0.0,1.650528793106787e-05,2.024504510700353e-06,3.141723482258385e-06,1.1339060620230155e-05,0.0,39,0.0,1.7858819774119183e-05,2.337049181733164e-06,5.666731340170372e-06,9.855039024841972e-06,0.0,32,0.0,1.4300250768428668e-05,4.555543853257405e-07,5.882360483155935e-07,1.325646007899195e-05,0.0,29,0.2857142857142857,1.919361602631397e-05,3.430555807426572e-06,6.593329999304842e-06,9.16972931008786e-06,0.0,36,0.0,1.4451059541897848e-05,9.874681836663513e-07,1.409388801221212e-06,1.2054202670697125e-05,0.0,40,0.0,5.756257451139391e-05,1.856056405813433e-05,3.019136056536809e-05,8.810649887891486e-06,0.0,33,0.1428571428571428,2.0456664060475305e-05,3.3700562198646367e-06,5.246765340416459e-06,1.1839841135952156e-05,0.0,36,0.0,1.8145190551877025e-05,3.9246133383130655e-06,5.745101134380093e-06,8.47547471494181e-06,0.0,37,0.0,1.9516170141287148e-05,3.3980904845520854e-06,7.520060080423718e-06,8.598020031058695e-06,0.0,37,0.0,1.725328911561519e-05,2.319517761861789e-06,7.620958967891056e-06,7.3128121584886685e-06,0.0,31,0.1428571428571428,2.7199144824407995e-05,4.480017651076196e-06,1.3319715435500257e-05,9.399411283084191e-06,0.0,45,0.0
50,2500,2.002349719987251e-05,4.84372458231519e-06,5.677604349330068e-06,9.5021669039852e-06,0.0,39,0.0,1.6784591934992932e-05,2.240391495433869e-06,3.1882832445262466e-06,1.1355917195032816e-05,0.0,39,0.0,1.814234201447107e-05,2.628670472404337e-06,5.633807177218841e-06,9.879864592221566e-06,0.0,32,0.0,1.436039929103572e-05,5.660667738993652e-07,5.622152912110323e-07,1.3232117453298995e-05,0.0,29,0.2857142857142857,1.8057802662951872e-05,2.6394889118819265e-06,6.229684913705569e-06,9.188627700496e-06,0.0,36,0.0,1.4547604223480448e-05,1.122011212828511e-06,1.3552861446441966e-06,1.2070307093381416e-05,0.0,40,0.0,5.854803021065891e-05,1.897356378322001e-05,3.074771666433662e-05,8.826747034618165e-06,0.0,33,0.1428571428571428,1.859926305769477e-05,1.682812808212475e-06,5.066919584351126e-06,1.1849530892504845e-05,0.0,36,0.0,1.850457556429319e-05,4.326177077018656e-06,5.674669409927446e-06,8.50372998684179e-06,0.0,37,0.0,1.979830085474532e-05,3.727102694028872e-06,7.447212738043163e-06,8.62398519529961e-06,0.0,37,0.0,1.918961788760498e-05,4.108034318051068e-06,7.755433216516394e-06,7.326150353037519e-06,0.0,31,0.1428571428571428,2.5161312805721536e-05,3.0828330181975616e-06,1.2653607882384676e-05,9.424870768270921e-06,0.0,45,0.0
51,2550,2.0530082110781223e-05,5.41391818842385e-06,5.578477612289134e-06,9.53768721956294e-06,0.0,39,0.0,1.6069239791249856e-05,1.5781337197040557e-06,3.118964059467544e-06,1.1372141671017744e-05,0.0,39,0.0,1.8014585293713022e-05,2.602248969196808e-06,5.508858066605171e-06,9.903478712658398e-06,0.0,32,0.0,1.4259041563491335e-05,4.7669070113443013e-07,5.739855168940267e-07,1.3208365089667495e-05,0.0,29,0.2857142857142857,1.790261740097776e-05,2.60165757026698e-06,6.095811841078103e-06,9.2051468527643e-06,0.0,36,0.0,1.3994941582495812e-05,5.998605843160476e-07,1.3088757668811013e-06,1.2086205060768409e-05,0.0,40,0.0,5.933316424489021e-05,1.902075564430561e-05,3.1469659006688744e-05,8.842748684401158e-06,0.0,33,0.1428571428571428,1.908866579469759e-05,2.079334535665112e-06,5.150855940883048e-06,1.185847486340208e-05,0.0,36,0.0,1.7841395674622618e-05,3.752723159777816e-06,5.5566524679306895e-06,8.532019819540437e-06,0.0,37,0.0,1.900990537251345e-05,3.0914634407963604e-06,7.263366114784731e-06,8.655076271679718e-06,0.0,36,0.0,1.7326377928839065e-05,2.4230500912381103e-06,7.564060979348142e-06,7.339267085626488e-06,0.0,31,0.1428571428571428,2.5072011339943856e-05,3.3932155929505825e-06,1.2228986633999739e-05,9.449810931982938e-06,0.0,45,0.0
52,2600,2.0373385268612765e-05,5.315561793395318e-06,5.486800546350423e-06,9.571022928867023e-06,0.0,39,0.0,1.627954770810902e-05,1.7061419157471391e-06,3.185533387295436e-06,1.1387871381884906e-05,0.0,39,0.0,1.777724173734896e-05,2.43251975007297e-06,5.418952696345514e-06,9.925768608809449e-06,0.0,32,0.0,1.4217917851055972e-05,4.892410174761608e-07,5.441214057100296e-07,1.3184555427869782e-05,0.0,29,0.2857142857142857,1.8000791897065938e-05,2.738357807174907e-06,6.045581812941236e-06,9.21685295907082e-06,0.0,35,0.0,1.39825206133537e-05,5.9838248489541e-07,1.2825530575355517e-06,1.2101584616175389e-05,0.0,40,0.0,6.041021697456017e-05,1.928167512232904e-05,3.226982516935095e-05,8.858719411364291e-06,0.0,33,0.1428571428571428,1.8297509086551145e-05,1.5414549352499307e-06,4.889373485639226e-06,1.1866680324601477e-05,0.0,36,0.0,1.769795926520601e-05,3.698015689224121e-06,5.439626875158865e-06,8.5603178376914e-06,0.0,37,0.0,1.857874303823337e-05,2.662158294697292e-06,7.2326138251810335e-06,8.683971827849746e-06,0.0,36,0.0,1.866948150563985e-05,3.69601184502244e-06,7.621478744113119e-06,7.351991371251643e-06,0.0,31,0.1428571428571428,2.452161606925074e-05,3.15434044750873e-06,1.1892248949152417e-05,9.475026672589593e-06,0.0,45,0.0
53,2650,2.004750604100991e-05,5.004887498216704e-06,5.440012955659768e-06,9.602605132386088e-06,0.0,39,0.0,1.6373087419196963e-05,1.859010239968484e-06,3.112452759523876e-06,1.1401624760765117e-05,0.0,38,0.0,1.75124059751397e-05,2.2830283796793083e-06,5.28207465322339e-06,9.947302714863326e-06,0.0,32,0.0,1.5382289348053746e-05,1.6213953131227754e-06,5.996658387630305e-07,1.3161227798264008e-05,0.0,29,0.2857142857142857,1.796227297745645e-05,2.725613057918963e-06,6.0006136664014775e-06,9.236046025762334e-06,0.0,35,0.0,1.4149800335871989e-05,7.470829928024614e-07,1.286092697228014e-06,1.2116624930058606e-05,0.0,40,0.0,6.054477853467688e-05,1.913836968014948e-05,3.2531570468563586e-05,8.874836566974409e-06,0.0,33,0.1428571428571428,1.8228205590276048e-05,1.5409617617478943e-06,4.81148299513734e-06,1.1875759810209274e-05,0.0,36,0.0,1.762451938702725e-05,3.6980400182073936e-06,5.33836509930552e-06,8.588115633756388e-06,0.0,37,0.0,2.2336413167067803e-05,6.279283297772054e-06,7.343715878960211e-06,8.713413990335539e-06,0.0,36,0.0,1.7162055883090943e-05,2.375610165472608e-06,7.421764621540205e-06,7.364680186583428e-06,0.0,31,0.1428571428571428,2.403686630714219e-05,3.0742664876015624e-06,1.1461825124570169e-05,9.500774467596784e-06,0.0,45,0.0
54,2700,2.0441213564481583e-05,5.408506694948301e-06,5.400404006650206e-06,9.632301953388378e-06,0.0,39,0.0,1.620249531697482e-05,1.6601258039372624e-06,3.1279253107641125e-06,1.1414444088586606e-05,0.0,38,0.0,1.7468331861891784e-05,2.2868450741952984e-06,5.212250471231528e-06,9.969236089091282e-06,0.0,32,0.0,1.3984425095259212e-05,3.3627401307967375e-07,5.069027793069836e-07,1.314124801865546e-05,0.0,29,0.2857142857142857,1.7795180610846728e-05,2.809257466651616e-06,5.7308398027089424e-06,9.255084478354547e-06,0.0,35,0.0,1.428027098882012e-05,9.258247928300988e-07,1.2230632364662597e-06,1.2131383300584275e-05,0.0,40,0.0,6.029447104083374e-05,1.8743035980151035e-05,3.266052226535976e-05,8.890915523807053e-06,0.0,33,0.1428571428571428,1.8221135178464465e-05,1.5463331237697275e-06,4.789982995134778e-06,1.1884819286933634e-05,0.0,36,0.0,1.747496207826771e-05,3.615198238549056e-06,5.244076874078019e-06,8.615686965640634e-06,0.0,37,0.0,1.9264865841250867e-05,3.513496039886377e-06,7.019532858976163e-06,8.731836715014651e-06,0.0,35,0.0,1.705371141724754e-05,2.29051897804311e-06,7.386107427009847e-06,7.377084784820909e-06,0.0,31,0.1428571428571428,2.37841213674983e-05,3.311283535367693e-06,1.0945791473204736e-05,9.527046131552197e-06,0.0,45,0.0
55,2750,1.9967739717685618e-05,4.910857114737155e-06,5.397002951212926e-06,9.659879651735537e-06,0.0,39,0.0,1.628989411983639e-05,1.6220045608861255e-06,3.239157649659319e-06,1.1428731340856755e-05,0.0,38,0.0,1.7802511138143018e-05,2.6466311737749493e-06,5.16317913934472e-06,9.992700142902322e-06,0.0,32,0.0,1.4386467228177937e-05,6.60301679999975e-07,6.032662440702552e-07,1.3122898963047192e-05,0.0,29,0.2857142857142857,1.746971065585967e-05,2.4040177777351346e-06,5.790357590740314e-06,9.275335287384223e-06,0.0,35,0.0,1.441778294974938e-05,1.0238690038022469e-06,1.2483449154387929e-06,1.2145568689447828e-05,0.0,40,0.0,6.141657650005072e-05,1.8873883163905703e-05,3.363975338288583e-05,8.902945410227403e-06,0.0,32,0.1428571428571428,1.8082064343616366e-05,1.493265017415979e-06,4.694730250776047e-06,1.1894068848050663e-05,0.0,36,0.0,1.717513623589184e-05,3.380326916158083e-06,5.151483492227271e-06,8.643325600132812e-06,0.0,37,0.0,2.013431367231533e-05,4.317841558076907e-06,7.061960332066519e-06,8.754513146413956e-06,0.0,35,0.0,1.7233314792974852e-05,2.467231524860836e-06,7.376627308985917e-06,7.389456641249126e-06,0.0,31,0.1428571428571428,2.4513101379852742e-05,4.304965841583908e-06,1.065511787601281e-05,9.553017662256025e-06,0.0,45,0.0
56,2800,1.961941597983241e-05,4.648976300813956e-06,5.284710368869128e-06,9.685729310149329e-06,0.0,39,0.0,1.6365556803066283e-05,1.695750711405708e-06,3.226595708838431e-06,1.144320958701428e-05,0.0,38,0.0,1.712914126983378e-05,2.146952056136797e-06,4.971317594026914e-06,1.0010871847043744e-05,0.0,31,0.0,1.404979411745444e-05,4.601980378993176e-07,4.848261028200795e-07,1.3104770005156752e-05,0.0,29,0.2857142857142857,1.728968709358014e-05,2.3279224024008727e-06,5.664750915457262e-06,9.297014912590384e-06,0.0,35,0.0,1.389042881783098e-05,5.406010927799798e-07,1.1899455785169266e-06,1.215988231706433e-05,0.0,40,0.0,6.187032704474404e-05,1.89871498150751e-05,3.395476232981309e-05,8.928417628339957e-06,0.0,32,0.1428571428571428,1.820271063479595e-05,1.61228820161341e-06,4.687269665737404e-06,1.1903153790626677e-05,0.0,36,0.0,1.78194823092781e-05,3.763827180591761e-06,5.349424554879079e-06,8.706229891686235e-06,0.0,36,0.0,1.9105531464447267e-05,3.405107008802588e-06,6.9208554123179056e-06,8.779568815953098e-06,0.0,35,0.0,1.7248967196792364e-05,2.494377213224652e-06,7.353040473390138e-06,7.4015501922986e-06,0.0,31,0.1428571428571428,2.2563195670954883e-05,2.774782615233562e-06,1.0209956599283032e-05,9.578456229064614e-06,0.0,45,0.0
57,2850,1.991531826206483e-05,4.904713478026679e-06,5.300487373460783e-06,9.710117410577368e-06,0.0,39,0.0,1.6190997484955005e-05,1.5278091041182051e-06,3.2062018817669014e-06,1.1456986612756737e-05,0.0,38,0.0,1.7225689589395188e-05,2.277623480040347e-06,4.916145371680614e-06,1.0031920282926876e-05,0.0,31,0.0,1.3949073945696e-05,3.929068554953119e-07,4.6929156383157533e-07,1.308687569689937e-05,0.0,29,0.2857142857142857,1.756551137077622e-05,2.6637671908247285e-06,5.583816800935892e-06,9.317928743257651e-06,0.0,35,0.0,1.3960290743852966e-05,5.821223112434382e-07,1.2045322819176365e-06,1.2173636605439242e-05,0.0,40,0.0,6.239795766305178e-05,1.8493548850528896e-05,3.495421333354898e-05,8.950198207458016e-06,0.0,32,0.1428571428571428,1.7951384506886825e-05,1.4485611927739228e-06,4.591137440002058e-06,1.1911686669918709e-05,0.0,36,0.0,1.825465733418241e-05,4.367976544017438e-06,5.146244347997708e-06,8.740437806409318e-06,0.0,36,0.0,1.870004052761942e-05,3.041294121430837e-06,6.854639650555328e-06,8.804107892501634e-06,0.0,35,0.0,1.737591992423404e-05,2.6278573841409525e-06,7.334464044106426e-06,7.413598268612986e-06,0.0,31,0.1428571428571428,2.2276703020907007e-05,2.7642286113405135e-06,9.908980246109422e-06,9.603494618204422e-06,0.0,45,0.0
58,2900,1.9912095012841743e-05,4.99835550726857e-06,5.180877906241221e-06,9.732862054079304e-06,0.0,39,0.0,1.6761836377554573e-05,1.99057353711396e-06,3.301311153336428e-06,1.146995145973051e-05,0.0,38,0.0,1.7500457033747807e-05,2.4737962576182326e-06,4.973452632839326e-06,1.0053208825411277e-05,0.0,31,0.0,1.4406885384232735e-05,8.33994477034139e-07,5.033119236941275e-07,1.3069578926661052e-05,0.0,29,0.2857142857142857,1.7244448827113956e-05,2.294635123689659e-06,5.611854703602148e-06,9.3379594545695e-06,0.0,35,0.0,1.393316051689908e-05,5.84352562782442e-07,1.1618972166616004e-06,1.2186910680611618e-05,0.0,40,0.0,6.203767406987026e-05,1.832692032621708e-05,3.4741540730465204e-05,8.969211194198579e-06,0.0,32,0.1428571428571428,1.7903328625834547e-05,1.4634016451964271e-06,4.519808953773463e-06,1.1920117685804144e-05,0.0,36,0.0,1.7629969079280272e-05,3.897151145793032e-06,4.962771072314354e-06,8.770047315920237e-06,0.0,36,0.0,2.172695531044156e-05,6.109235982876271e-06,6.789940471207956e-06,8.827779311104678e-06,0.0,35,0.0,1.7061773178284056e-05,2.3860313831391977e-06,7.250436283356976e-06,7.4253057391615584e-06,0.0,31,0.1428571428571428,2.185927405662369e-05,2.6119071208086098e-06,9.61872956395382e-06,9.628637599234935e-06,0.0,45,0.0
59,2950,1.9517199689289555e-05,4.645769422495505e-06,5.114800842420664e-06,9.756628969626036e-06,0.0,39,0.0,1.83910051418934e-05,3.4351539852650603e-06,3.4735508052108344e-06,1.1482301488285884e-05,0.0,38,0.0,1.6878953829291277e-05,2.0512268292804947e-06,4.7539465413137805e-06,1.0073780686070675e-05,0.0,31,0.0,1.3930332897871269e-05,3.675807249692298e-07,4.954651444677438e-07,1.3067287000012584e-05,0.0,28,0.2857142857142857,1.9738170522032306e-05,4.538165285339346e-06,5.842153314006282e-06,9.35785283218138e-06,0.0,35,0.0,1.3893504728912376e-05,5.476168780660373e-07,1.1458523658802733e-06,1.2200035598652905e-05,0.0,40,0.0,6.272306927712634e-05,1.8519695004215464e-05,3.5217217373428866e-05,8.986156899482012e-06,0.0,32,0.1428571428571428,1.9023134882445447e-05,2.5450824523431947e-06,4.5499914449465e-06,1.1928061212529428e-05,0.0,36,0.0,1.69039994943887e-05,3.3668945889075985e-06,4.740290023619309e-06,8.796815563982818e-06,0.0,36,0.0,1.7996142560150474e-05,2.517107077437686e-06,6.626903086726088e-06,8.852131031744648e-06,0.0,35,0.0,1.7082431440940127e-05,2.385194193266216e-06,7.260352049343055e-06,7.4368849709571805e-06,0.0,31,0.1428571428571428,2.183116157539189e-05,2.716158633120358e-06,9.461587978876196e-06,9.653414963395335e-06,0.0,45,0.0
60,3000,1.984631671803072e-05,4.932416686642682e-06,5.1333504416106734e-06,9.780550499272069e-06,0.0,39,0.0,1.726425216475036e-05,2.5649690087448107e-06,3.205206439815811e-06,1.1494076716189738e-05,0.0,38,0.0,1.7411601220373996e-05,2.5730475954333087e-06,4.741501470562071e-06,1.009705192700494e-05,0.0,31,0.0,1.3859426871931646e-05,3.35173751864204e-07,4.787239049619529e-07,1.304552915826207e-05,0.0,28,0.2857142857142857,1.7646587366471067e-05,2.6545446871750755e-06,5.614717792923329e-06,9.37732602324104e-06,0.0,35,0.0,1.589385101397056e-05,2.355408469156828e-06,1.3253603583507356e-06,1.2213082300149836e-05,0.0,40,0.0,6.385317828971893e-05,1.8320359231438488e-05,3.653141902759671e-05,9.001402759167831e-06,0.0,32,0.1428571428571428,1.7861555534182116e-05,1.426203880328103e-06,4.499447186390171e-06,1.1935903785342816e-05,0.0,36,0.0,1.786603024811484e-05,4.315102614782518e-06,4.729564807348652e-06,8.82136282598367e-06,0.0,36,0.0,1.8547441868577152e-05,3.104591769442777e-06,6.5651111071929336e-06,8.877738764567766e-06,0.0,35,0.0,1.7060658137779683e-05,2.416402367089177e-06,7.195964371931041e-06,7.448290944012115e-06,0.0,31,0.1428571428571428,2.1611482225125656e-05,2.8398060294421157e-06,9.09392019821098e-06,9.677754860604182e-06,0.0,45,0.0
61,3050,1.9828008589684032e-05,4.822342361876508e-06,5.199887255002977e-06,9.805778972804546e-06,0.0,38,0.0,1.6641406546114013e-05,1.7785886257115635e-06,3.357280320415157e-06,1.150553816842148e-05,0.0,38,0.0,1.7466798453824595e-05,2.6863860966841457e-06,4.662676019506762e-06,1.011773565551266e-05,0.0,30,0.0,1.45027961480082e-05,9.0550776121745e-07,5.73201305087423e-07,1.3024086911173072e-05,0.0,28,0.2857142857142857,1.720562795526348e-05,2.5082013053179253e-06,5.301390956446994e-06,9.396034329256508e-06,0.0,35,0.0,2.0648958525271155e-05,6.982042577874381e-06,1.4410996982405775e-06,1.2225816135469358e-05,0.0,40,0.0,6.356263475026935e-05,1.813969538488891e-05,3.6407949664862826e-05,9.01499151950702e-06,0.0,32,0.1428571428571428,2.071373819489964e-05,4.090632046427345e-06,4.680051006289432e-06,1.1943055142182857e-05,0.0,36,0.0,1.6947138647083193e-05,3.549378334355424e-06,4.55330564363976e-06,8.844454896461684e-06,0.0,36,0.0,1.8341150280321017e-05,2.964482519018929e-06,6.471757387771504e-06,8.904910828277934e-06,0.0,35,0.0,1.932573468366172e-05,4.435645678313449e-06,7.430444384226575e-06,7.459644621121697e-06,0.0,31,0.1428571428571428,2.1190357074374333e-05,2.6033292215288384e-06,8.885298484528903e-06,9.701729140942916e-06,0.0,45,0.0
62,3100,1.9486322344164364e-05,4.656405508285388e-06,5.00017131344066e-06,9.829745977185668e-06,0.0,38,0.0,1.7438989743823186e-05,2.648947656780365e-06,3.273364882261376e-06,1.1516677659528796e-05,0.0,38,0.0,2.330979987164028e-05,8.001387868716847e-06,5.1700390031328425e-06,1.013837299979059e-05,0.0,30,0.1428571428571428,1.39926269184798e-05,5.078740628050582e-07,4.819617061002646e-07,1.300279109273106e-05,0.0,28,0.2857142857142857,1.6985854017548263e-05,2.235935653516208e-06,5.335885362001136e-06,9.414033229404596e-06,0.0,35,0.0,1.4478242519544438e-05,1.0955527613987217e-06,1.14430918074504e-06,1.2238380804774351e-05,0.0,40,0.0,6.434585520764813e-05,1.806195177778136e-05,3.725633359863423e-05,9.02757437870605e-06,0.0,32,0.1428571428571428,1.777155921445228e-05,1.4950001059332862e-06,4.326611815486103e-06,1.1949948202527594e-05,0.0,36,0.0,1.6345591575372964e-05,3.026402055184008e-06,4.453189376363298e-06,8.865999006957281e-06,0.0,36,0.0,1.7725926227285527e-05,2.41461634686857e-06,6.378721991495695e-06,8.932587661547586e-06,0.0,35,0.0,1.7090289475163445e-05,2.4147088879544758e-06,7.204728262877325e-06,7.470853233826347e-06,0.0,31,0.1428571428571428,2.0831095753237605e-05,2.420272494418896e-06,8.685516149853356e-06,9.725305972096976e-06,0.0,45,0.0
63,3150,1.998180232476443e-05,5.086592864245176e-06,5.0421849664417095e-06,9.853023584582845e-06,0.0,38,0.0,1.6400077583966777e-05,1.5746226154078613e-06,3.2980005926219742e-06,1.1527454262250105e-05,0.0,38,0.0,1.69861814356409e-05,2.3354248241957976e-06,4.491880645218771e-06,1.0158875738852656e-05,0.0,30,0.1428571428571428,1.4204631952452472e-05,7.361756502177741e-07,4.861832962888002e-07,1.298227289225906e-05,0.0,28,0.2857142857142857,1.6732228687033057e-05,2.138731133527472e-06,5.1615634220070206e-06,9.431934813619591e-06,0.0,35,0.0,1.3957626833871473e-05,5.757590315624839e-07,1.1314091352687683e-06,1.2250458894413896e-05,0.0,40,0.0,6.502687756437808e-05,1.787520886864513e-05,3.811108763329685e-05,9.040577424457297e-06,0.0,32,0.1428571428571428,1.858975520008244e-05,2.311441676283721e-06,4.321898359194165e-06,1.19564156193519e-05,0.0,36,0.0,1.77544352482073e-05,4.368071131466422e-06,4.499795068113599e-06,8.886568139132578e-06,0.0,36,0.0,1.776501812855713e-05,2.5235719931515632e-06,6.280462457652902e-06,8.960982995631639e-06,0.0,35,0.0,1.7260710592381656e-05,2.557549805715098e-06,7.221256964839995e-06,7.481902684958186e-06,0.0,31,0.1428571428571428,2.117265285050962e-05,2.965283101730165e-06,8.458724551019259e-06,9.748645425133873e-06,0.0,45,0.0
64,3200,1.9494480511639267e-05,4.68961206934182e-06,4.92896333526005e-06,9.875903742795344e-06,0.0,38,0.0,1.77911133505404e-05,2.780535396595951e-06,3.472783419056213e-06,1.1537793398019858e-05,0.0,38,0.0,1.66799254657235e-05,2.111434469043161e-06,4.390033154777484e-06,1.017845806927653e-05,0.0,30,0.1428571428571428,1.370004792988766e-05,2.856148455521179e-07,4.504230730617565e-07,1.296401023864746e-05,0.0,28,0.2857142857142857,1.6742822481319308e-05,2.161730435545905e-06,5.1318720579729415e-06,9.449218850932084e-06,0.0,35,0.0,1.3931898138253018e-05,4.975374849891523e-07,1.0953702940241785e-06,1.2338990018179176e-05,0.0,39,0.0,6.626177491853014e-05,1.8109663869836368e-05,3.909811857738532e-05,9.053989742824342e-06,0.0,32,0.1428571428571428,2.123833110090345e-05,4.751964752358617e-06,4.523782081378158e-06,1.1962582902924623e-05,0.0,36,0.0,1.6676320228725672e-05,3.3901033020811155e-06,4.38021243098774e-06,8.906004040909465e-06,0.0,36,0.0,1.935829277499579e-05,4.029739557154244e-06,6.338214006973431e-06,8.990337846626062e-06,0.0,35,0.0,1.7346230379189365e-05,2.4829857920849463e-06,7.399359219562029e-06,7.463885140168713e-06,0.0,30,0.1428571428571428,2.0168585251667537e-05,2.1263172129692975e-06,8.270568287116475e-06,9.771700206329115e-06,0.0,45,0.0
65,3250,1.9160032024956308e-05,4.32501474278979e-06,4.936985988024389e-06,9.898030839394778e-06,0.0,38,0.0,1.641001654206775e-05,1.5496101468670531e-06,3.312638000352308e-06,1.15477678264142e-05,0.0,38,0.0,2.1316322090569884e-05,6.339712854241952e-06,4.778843049280113e-06,1.0197764822805766e-05,0.0,30,0.1428571428571428,1.3734585081692783e-05,3.375444634912128e-07,4.4841857516075844e-07,1.2948621588293465e-05,0.0,28,0.2857142857142857,1.692791556706652e-05,2.185347966587869e-06,5.249975856713718e-06,9.492591743764932e-06,0.0,34,0.0,1.3962275261292234e-05,5.536811045203649e-07,1.0433260513309506e-06,1.23652680485975e-05,0.0,39,0.0,6.621598731726408e-05,1.7635575204622e-05,3.9512211515102535e-05,9.06820332602365e-06,0.0,32,0.1428571428571428,1.7602273146621883e-05,1.4212333780960762e-06,4.21264439864899e-06,1.1968396393058356e-05,0.0,36,0.0,1.6557558410568163e-05,3.41632198797015e-06,4.238517703925027e-06,8.90271803655196e-06,0.0,34,0.0,1.7733744243741967e-05,2.483470552760992e-06,6.228029633348342e-06,9.022243830258958e-06,0.0,35,0.0,1.768609945429489e-05,2.881427690226701e-06,7.33090109861223e-06,7.473771347576985e-06,0.0,30,0.1428571428571428,2.5354431272717193e-05,7.072131211316446e-06,8.487938430334907e-06,9.794360266823787e-06,0.0,45,0.0
66,3300,1.9813640392385423e-05,5.010655968362698e-06,4.88332216264098e-06,9.919661351887044e-06,0.0,38,0.0,1.640929804125335e-05,1.545741156405711e-06,3.306029611849226e-06,1.1557527614058928e-05,0.0,38,0.0,1.6653770217089914e-05,2.086775111820316e-06,4.3503873712325e-06,1.0216607734037098e-05,0.0,30,0.1428571428571428,1.4300445400294848e-05,9.078436278286972e-07,4.588639228586544e-07,1.2933737707498947e-05,0.0,28,0.2857142857142857,1.7261068933294155e-05,2.5236220153601607e-06,5.200007763050962e-06,9.537438927509356e-06,0.0,34,0.0,1.4198270946508272e-05,7.691442078794353e-07,1.045969383994816e-06,1.2383156899886671e-05,0.0,39,0.0,6.787430902477354e-05,1.7769463738659397e-05,4.102254752069712e-05,9.082297765417024e-06,0.0,32,0.1428571428571428,1.7614489479456097e-05,1.4062220543564765e-06,4.2342207962065e-06,1.197404617414577e-05,0.0,36,0.0,1.648424040467944e-05,3.387712013136479e-06,4.179302777629346e-06,8.91722538653994e-06,0.0,34,0.0,1.7781703718355857e-05,2.582336264822516e-06,6.145847237348789e-06,9.053520443558227e-06,0.0,35,0.0,1.7607835616217926e-05,2.851557610483724e-06,7.26989628674346e-06,7.486381946364418e-06,0.0,30,0.1428571428571428,2.183289143431466e-05,3.890977950504748e-06,8.125361091515515e-06,9.816552847041748e-06,0.0,45,0.0
