,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4
50,2500,0.00010251407366013154,4.10509601351805e-05,6.0363552620401606e-05,1.0995663615176454e-06,0.0,13,5.769154813606292e-05,2.1950274458504282e-05,3.4001830499619246e-05,1.739441017889476e-06,0.0,16,9.49463210417889e-05,3.0412022169912234e-05,6.240518268896267e-05,2.129112317561521e-06,0.0,21,6.9490670284722e-05,2.2860485842102207e-05,4.520518268691376e-05,1.4250038020691136e-06,0.0,17,5.9837413573404774e-05,1.9398437871132046e-05,3.9166548958746716e-05,1.2724265161523363e-06,0.0,15
51,2550,0.00010309067147318274,4.138162694289349e-05,6.0620212025241926e-05,1.0888352335314266e-06,0.0,13,6.39413483440876e-05,2.588742609077599e-05,3.6347657442092896e-05,1.7062612869267468e-06,0.0,15,9.39307501539588e-05,3.011844637512695e-05,6.171626591822132e-05,2.0960362689947942e-06,0.0,21,6.342788401525468e-05,1.6958942069322802e-05,4.5066426537232473e-05,1.4025143855178612e-06,0.0,17,5.6537086493335664e-05,1.837327545217704e-05,3.6918467230862007e-05,1.2453450608518324e-06,0.0,15
52,2600,0.00010967630805680528,4.422126949066296e-05,6.435418617911637e-05,1.100852955460141e-06,0.0,10,5.754170342697762e-05,2.241124639112968e-05,3.343080970807932e-05,1.6996464182739146e-06,0.0,15,9.248583228327334e-05,2.9945329515612684e-05,6.048068098607473e-05,2.0598240553226788e-06,0.0,20,7.840031321393326e-05,2.8363787350826897e-05,4.8655147111276165e-05,1.3813773875881452e-06,0.0,17,5.6936536566354334e-05,1.7838687199400738e-05,3.787933019339107e-05,1.218519059875689e-06,0.0,15
53,2650,0.0001061140646925196,4.329863440943882e-05,6.171817949507385e-05,1.097248173209664e-06,0.0,10,5.560234421864152e-05,2.1618547179969028e-05,3.229458161513321e-05,1.6892163330339827e-06,0.0,15,9.084432531381026e-05,2.9567139790742658e-05,5.9248650359222665e-05,2.02853993869212e-06,0.0,20,0.00010219719115411863,2.1075631593703292e-05,7.979185465956107e-05,1.3297038776727277e-06,0.0,15,5.840647645527497e-05,1.923831587191671e-05,3.7976267776684836e-05,1.191893829854962e-06,0.0,15
54,2700,0.00010544132237555459,4.224821532261558e-05,6.210210995050147e-05,1.090993009711383e-06,0.0,10,5.5511209211545065e-05,2.1181740521569736e-05,3.2656025723554194e-05,1.6734447854105383e-06,0.0,15,8.996275573736057e-05,2.928587855421938e-05,5.8677378547145054e-05,1.9994979538751068e-06,0.0,20,0.00011720325710484758,2.8573122108355165e-05,8.732038259040564e-05,1.3097558166919043e-06,0.0,15,5.617232818622142e-05,1.876395799627062e-05,3.624259261414409e-05,1.1657743925752584e-06,0.0,15
55,2750,0.00010490619024494663,4.198659007670358e-05,6.183199002407491e-05,1.0876118494707043e-06,0.0,10,5.1508864999050274e-05,1.9319350030855276e-05,3.053517866646871e-05,1.6543369838473154e-06,0.0,15,8.993282972369343e-05,2.8891905458294787e-05,5.907220838707872e-05,1.9687106487253914e-06,0.0,20,0.00010183728591073304,2.5109546186286025e-05,7.543189713032916e-05,1.2958380466443487e-06,0.0,15,5.9081779909320176e-05,1.894069828267675e-05,3.9000857213977724e-05,1.1402212294342462e-06,0.0,15
56,2800,0.0001051198341883719,4.1314207919640467e-05,6.272282189456746e-05,1.0828092626979924e-06,0.0,10,5.1989674830110744e-05,2.0099920220673084e-05,3.025870319106616e-05,1.6310517594320117e-06,0.0,15,8.950017218012363e-05,2.9161388738430105e-05,5.839724326506257e-05,1.941536311278469e-06,0.0,20,8.569191413698718e-05,2.096968819387257e-05,6.343854329315946e-05,1.2836837868235307e-06,0.0,15,5.642180622089654e-05,1.8392500351183116e-05,3.691412348416634e-05,1.115181362365547e-06,0.0,15
57,2850,0.00010566630953690037,4.145843195146881e-05,6.31310322205536e-05,1.0768495712909498e-06,0.0,10,4.9831556680146605e-05,1.9377815988264047e-05,2.8846823624917306e-05,1.606917521712603e-06,0.0,15,8.5539257270284e-05,2.8460706744226627e-05,5.515809607459232e-05,1.920452405101969e-06,0.0,20,9.139348549069837e-05,2.1124955310369842e-05,6.899738946231082e-05,1.2711388990283012e-06,0.0,15,5.805574983241968e-05,1.8782022380037233e-05,3.818351251538843e-05,1.0902136864388012e-06,0.0,15
58,2900,0.0001074475803761743,4.257717591826804e-05,6.380102422554046e-05,1.0693814829210169e-06,0.0,10,5.1255945436423644e-05,2.0099465473322198e-05,2.9576052838820033e-05,1.580428261149791e-06,0.0,15,8.671093382872641e-05,2.806068914651405e-05,5.675099964719266e-05,1.8992460582012427e-06,0.0,20,8.53815145092085e-05,2.0762297936016694e-05,6.336145452223718e-05,1.257766939488647e-06,0.0,15,5.635382331092842e-05,1.8712087694439106e-05,3.6593723052646965e-05,1.048012450155511e-06,0.0,14
59,2950,0.0001068270139512606,4.111376256332733e-05,6.465310434577987e-05,1.060143063114083e-06,0.0,10,4.873141733696684e-05,1.8970788005390204e-05,2.8206171919009648e-05,1.5544590041827178e-06,0.0,15,8.72276141308248e-05,2.8498892788775265e-05,5.6857654271880165e-05,1.8710721860770718e-06,0.0,19,9.001125727081671e-05,2.0785648302990012e-05,6.798184767831117e-05,1.2437584473445895e-06,0.0,15,5.803332896903157e-05,1.8687129340833053e-05,3.831429057754576e-05,1.031907572723867e-06,0.0,14
60,3000,0.00010639590618666261,4.076663753949106e-05,6.45798136247322e-05,1.049452862389444e-06,0.0,10,4.829512181458995e-05,1.926593540702015e-05,2.7502423108671792e-05,1.5267656863215961e-06,0.0,15,8.385432738577947e-05,2.8603428290807642e-05,5.340010466170497e-05,1.8507932963984786e-06,0.0,19,9.575588774168864e-05,2.0794643205590546e-05,7.373184052994475e-05,1.2294053703953978e-06,0.0,15,5.7438173826085404e-05,1.789059206203092e-05,3.853167072520591e-05,1.0159084240513039e-06,0.0,14
61,3050,0.00010786138591356575,4.056267425767146e-05,6.625930836889893e-05,1.039396465785103e-06,0.0,10,4.76915629405994e-05,1.9108316337224096e-05,2.7083711756858975e-05,1.499535301263677e-06,0.0,15,8.411241287831217e-05,2.791975566651672e-05,5.436351784737781e-05,1.8291430023964494e-06,0.0,19,9.3006034148857e-05,2.0228999346727505e-05,7.156326319091022e-05,1.2137732028350001e-06,0.0,15,5.5878899729577824e-05,1.74741890077712e-05,3.740476677194238e-05,9.999464509746758e-07,0.0,14
62,3100,0.00010734634997788817,4.048727350891568e-05,6.58270510029979e-05,1.0320209185010754e-06,0.0,10,4.660449849325232e-05,1.8258628188050352e-05,2.6872010494116694e-05,1.4738589015905745e-06,0.0,15,8.632751269033179e-05,2.8549231501528993e-05,5.597241397481412e-05,1.8058714204016724e-06,0.0,19,8.29057753435336e-05,1.9421138858888298e-05,6.228790880413726e-05,1.1967259752054815e-06,0.0,15,5.51259727217257e-05,1.748240720189642e-05,3.6659068427979946e-05,9.844967507888214e-07,0.0,14
63,3150,0.00010650248441379517,4.0010119846556336e-05,6.546742224600166e-05,1.0249453907817951e-06,0.0,10,4.640435872715898e-05,1.8431055650580674e-05,2.6522176995058544e-05,1.4511281278828392e-06,0.0,15,8.283380884677172e-05,2.711487832129933e-05,5.3929143177811056e-05,1.7897843918035505e-06,0.0,19,8.435008203377947e-05,1.951367812580429e-05,6.365681474562734e-05,1.1795833643191145e-06,0.0,14,5.590975342784077e-05,1.8746401110547595e-05,3.619436756707728e-05,9.689821354186279e-07,0.0,14
64,3200,0.00010736579861259088,3.978059976361692e-05,6.656765617663041e-05,1.0175455145144952e-06,0.0,10,4.63954420411028e-05,1.8944409021059982e-05,2.6021652956842445e-05,1.4293807453213958e-06,0.0,15,8.496669033775106e-05,2.8187072530272417e-05,5.5004595196805894e-05,1.7750202232491574e-06,0.0,19,8.705013169674203e-05,1.985703238460701e-05,6.603237852687016e-05,1.160717602033401e-06,0.0,14,5.588553540292196e-05,1.7561687855049968e-05,3.73698421753943e-05,9.540053724776953e-07,0.0,14
65,3250,0.0001115193372243084,4.2966650653397664e-05,6.754258356522769e-05,1.0100990266437293e-06,0.0,10,4.578335938276723e-05,1.8774080672301352e-05,2.5601955712772906e-05,1.4073218608245952e-06,0.0,15,8.109101327136159e-05,2.676220901776105e-05,5.2567313105100766e-05,1.7614918306207983e-06,0.0,19,8.32558362162672e-05,2.042077358055394e-05,6.169458356453106e-05,1.1404790711821988e-06,0.0,14,5.4864718549652025e-05,1.81373816303676e-05,3.578830001060851e-05,9.390371928930108e-07,0.0,14
66,3300,0.00010709016351029277,3.8688431232003495e-05,6.739893433405086e-05,1.0027998769146507e-06,0.0,10,4.559426088235341e-05,1.8768163499771617e-05,2.5441249817959033e-05,1.384846655128058e-06,0.0,15,8.384354441659525e-05,2.8033426133333705e-05,5.406289710663259e-05,1.747222313497332e-06,0.0,19,8.133039955282584e-05,1.8948283468489535e-05,6.125454819994047e-05,1.12756640646694e-06,0.0,14,5.4252101108431816e-05,1.7091053450712934e-05,3.623638258432038e-05,9.246668923879042e-07,0.0,14
67,3350,0.00010717142868088558,3.9705202652839944e-05,6.647068948950619e-05,9.955360837921035e-07,0.0,10,4.535249900072813e-05,1.9124865502817556e-05,2.4866541934898123e-05,1.3610905398309114e-06,0.0,15,8.02803406259045e-05,2.655299977050163e-05,5.199338193051517e-05,1.7339634723612107e-06,0.0,19,9.464030881645158e-05,1.9945966414525174e-05,7.357430149568245e-05,1.1200360177099355e-06,0.0,14,5.5190805142046884e-05,1.6995638361549936e-05,3.72850481653586e-05,9.101178761738993e-07,0.0,14
68,3400,0.00010508040577406064,3.816049866145477e-05,6.593144644284621e-05,9.884580549623934e-07,0.0,10,4.479852213989943e-05,1.853658613981679e-05,2.4925044272094965e-05,1.3368919553613523e-06,0.0,15,8.269445970654488e-05,2.8524280423880555e-05,5.244969725026749e-05,1.7204799860337516e-06,0.0,19,9.373224020237103e-05,1.959674591489602e-05,7.302315498236567e-05,1.112338281927805e-06,0.0,14,5.552838047151454e-05,1.7458194633945823e-05,3.717932486324571e-05,8.908593258638575e-07,0.0,13
69,3450,0.00010439737525302917,3.6886696761939675e-05,6.652945012319833e-05,9.812320058699697e-07,0.0,10,4.3589734559645876e-05,1.765924935170915e-05,2.4616059818072245e-05,1.314426185672346e-06,0.0,15,7.992918108357117e-05,2.8053180358256213e-05,5.016846989747137e-05,1.7075257119358866e-06,0.0,19,9.710227459436283e-05,2.1052712327218615e-05,7.494474994018674e-05,1.1048077794839628e-06,0.0,14,5.4651001846650615e-05,1.7648315406404436e-05,3.613063381635584e-05,8.720510891180311e-07,0.0,13
70,3500,0.00010709226626204327,3.7567548133665696e-05,6.855079118395224e-05,9.7392592124379e-07,0.0,10,4.440233897184953e-05,1.8603630451252684e-05,2.4506300178472884e-05,1.2924049315188313e-06,0.0,15,7.893134170444682e-05,2.852200486813672e-05,4.8714038712205365e-05,1.6952973282968742e-06,0.0,19,9.944879275280982e-05,2.030162067967467e-05,7.805012137396261e-05,1.0970524044751073e-06,0.0,14,5.4277195886243135e-05,1.6935171515797265e-05,3.647864286904223e-05,8.633813877167995e-07,0.0,13
71,3550,0.00010959282371914014,3.816152093349956e-05,7.046460086712614e-05,9.66705329119577e-07,0.0,10,4.423581049195491e-05,1.8114098566002212e-05,2.4857823518686928e-05,1.2638868156500394e-06,0.0,14,8.19461201899685e-05,2.8371896405587904e-05,5.188988143345341e-05,1.6843424646140193e-06,0.0,18,0.00010169591405428946,2.05911164812278e-05,8.001547394087538e-05,1.0893256785493577e-06,0.0,14,5.520489139598794e-05,1.786199936759658e-05,3.648788697319105e-05,8.550051120437274e-07,0.0,13
72,3600,0.00011022677063010633,3.788659523706883e-05,7.138066575862467e-05,9.59511680775904e-07,0.0,10,4.395903670229018e-05,1.8199583792011254e-05,2.452696571708657e-05,1.2324875342528685e-06,0.0,14,8.029479795368388e-05,2.828104879881721e-05,5.034444620832801e-05,1.6693036286596907e-06,0.0,18,8.31904326332733e-05,1.900026654766407e-05,6.310852768365294e-05,1.0816382882694597e-06,0.0,14,5.1914568757638335e-05,1.6563262761337683e-05,3.450450094533153e-05,8.468044825349352e-07,0.0,13
73,3650,0.00010996730998158455,3.72996655642055e-05,7.171538891270757e-05,9.522548793938768e-07,0.0,10,4.3269828893244267e-05,1.7652373571763746e-05,2.4405770091107115e-05,1.211687276736484e-06,0.0,14,7.869182445574552e-05,2.8660349926212803e-05,4.8378584324382246e-05,1.6528945252503036e-06,0.0,18,8.30577700980939e-05,2.0101999325561337e-05,6.188141560414806e-05,1.0743545999503112e-06,0.0,14,5.543932638829574e-05,1.7349755580653436e-05,3.7253412301652133e-05,8.361586765204265e-07,0.0,12
74,3700,0.00010956199548672885,3.682603346533142e-05,7.1790607762523e-05,9.453493703404092e-07,0.0,10,4.3840002035722136e-05,1.8488701243768446e-05,2.415727431070991e-05,1.194028413920023e-06,0.0,14,7.80176924308762e-05,2.829566983564291e-05,4.808621451957151e-05,1.635806825106556e-06,0.0,18,0.00010484648373676464,2.0520043108263053e-05,8.325937233166769e-05,1.0670686378944083e-06,0.0,14,5.5180371418828145e-05,1.7446027413825504e-05,3.69081026292406e-05,8.262390451818646e-07,0.0,12
75,3750,0.00010991010640282184,3.7017955037299544e-05,7.195382204372436e-05,9.383261954098998e-07,0.0,10,4.442060526343994e-05,1.9195997083443217e-05,2.4047954866546206e-05,1.1766524039558135e-06,0.0,14,7.769656804157421e-05,2.7950783987762406e-05,4.812081897398457e-05,1.6249603049800498e-06,0.0,18,8.031816832954064e-05,1.8592052583699115e-05,6.066650530556217e-05,1.0596090760373045e-06,0.0,14,5.366775440052152e-05,1.8163402273785323e-05,3.4690416214289144e-05,8.139352871694427e-07,0.0,12
76,3800,0.00011078634270234033,3.6597073631128296e-05,7.325809565372765e-05,9.311690973845543e-07,0.0,10,4.42807431682013e-05,1.9121032892144285e-05,2.400053017481696e-05,1.1591798738663783e-06,0.0,14,7.747657218715176e-05,2.7954898541793227e-05,4.790743696503341e-05,1.6142383856276865e-06,0.0,18,9.276960190618411e-05,1.9006047295988537e-05,7.271076901815832e-05,1.052789343702898e-06,0.0,14,5.3071813454153016e-05,1.7124193618656136e-05,3.51394155586604e-05,8.082019462563039e-07,0.0,12
77,3850,0.00011078143143095076,3.634450331446715e-05,7.35124122002162e-05,9.245137562174932e-07,0.0,10,4.3659911170834675e-05,1.870786763902288e-05,2.3809905542293563e-05,1.142140718002338e-06,0.0,14,7.730467768851668e-05,2.830413359333761e-05,4.7396864829352126e-05,1.6036813121900195e-06,0.0,18,7.92077262303792e-05,1.8493958123144694e-05,5.966840762994252e-05,1.0453555887579569e-06,0.0,14,5.301456985762343e-05,1.7741773262969218e-05,3.4471508115530014e-05,8.012866032913735e-07,0.0,12
78,3900,0.00011158408597111702,3.58911493094638e-05,7.477510371245444e-05,9.178327786685259e-07,0.0,10,4.411664485814981e-05,1.9265813534730114e-05,2.3725704522803426e-05,1.1251273690504604e-06,0.0,14,7.745085167698562e-05,2.8490752811194398e-05,4.7367029765155166e-05,1.593070919625461e-06,0.0,18,8.522756979800761e-05,1.8801680198521353e-05,6.538768502650782e-05,1.0382038908574032e-06,0.0,14,5.0635197112569585e-05,1.6272158973151818e-05,3.356868546688929e-05,7.943530135889887e-07,0.0,12
79,3950,0.00011321636702632532,3.6400535464053974e-05,7.590475433971733e-05,9.11072788767342e-07,0.0,10,4.340918530942872e-05,1.8650276615517214e-05,2.365034379181452e-05,1.1085633104812587e-06,0.0,14,7.867515523685142e-05,2.77463022939628e-05,4.9346206651534885e-05,1.5826409480723669e-06,0.0,18,9.844477608567104e-05,1.920093927765265e-05,7.821257167961448e-05,1.0312618314856081e-06,0.0,14,5.201139720156789e-05,1.616337067389395e-05,3.506127541186288e-05,7.867510589676385e-07,0.0,12
80,4000,0.00011316743621136993,3.603337245294824e-05,7.622950943186879e-05,9.045576803146105e-07,0.0,10,4.346167406765744e-05,1.8661423382582143e-05,2.3708027583779767e-05,1.0922240107902326e-06,0.0,14,7.80013288022019e-05,2.8760947316186503e-05,4.7667799663031474e-05,1.5725838693469996e-06,0.0,18,9.199864143738523e-05,1.889787381514907e-05,7.207666931208223e-05,1.0241010386380367e-06,0.0,14,5.260356920189224e-05,1.6907817553146742e-05,3.4916589356726035e-05,7.791624057063018e-07,0.0,12
81,4050,0.00011261225154157728,3.564514554454945e-05,7.606880535604432e-05,8.983013799479522e-07,0.0,10,4.3884887418244034e-05,1.9173839973518625e-05,2.363478415645659e-05,1.076264311450359e-06,0.0,14,7.521879160776734e-05,2.647182009241078e-05,4.718471973319538e-05,1.5622482578692143e-06,0.0,18,8.923758286982775e-05,1.8641660062712617e-05,6.957907316973433e-05,1.0168519111175556e-06,0.0,14,5.305363447405398e-05,1.544667611597106e-05,3.683108661789447e-05,7.758725928397325e-07,0.0,11
82,4100,0.00011095931404270232,3.516314973239787e-05,7.490436837542802e-05,8.917977538658306e-07,0.0,10,4.360415186965838e-05,1.906257057271432e-05,2.3481074094888754e-05,1.0605066336211166e-06,0.0,14,7.669948536204174e-05,2.8470740289776586e-05,4.6677359932800755e-05,1.5513882090090192e-06,0.0,18,9.205115929944441e-05,1.8465658286004327e-05,7.257596007548273e-05,1.0095377547258977e-06,0.0,14,5.180204243515618e-05,1.5849567716941237e-05,3.518705125316046e-05,7.654226124031993e-07,0.0,11
83,4150,0.00010889948316616938,3.5225599276600406e-05,7.278828707057983e-05,8.855934083840111e-07,0.0,10,4.3591760913841426e-05,1.9190929378964938e-05,2.335563112865202e-05,1.0451976777403615e-06,0.0,14,7.613010529894382e-05,2.8756270694429986e-05,4.583216650644317e-05,1.5416676433233079e-06,0.0,18,7.327507046284154e-05,1.777374382072594e-05,5.449917080113664e-05,1.0021548177974182e-06,0.0,14,5.2297498768894e-05,1.650659214647021e-05,3.503639163682237e-05,7.545147582277423e-07,0.0,11
84,4200,0.00010749815555755049,3.403532173251733e-05,7.258342520799488e-05,8.794066275186196e-07,0.0,10,4.303703462937847e-05,1.8906011973740533e-05,2.3101083570509218e-05,1.0299427231075242e-06,0.0,14,7.518639176851138e-05,2.788699021039065e-05,4.576839637593366e-05,1.531006773802801e-06,0.0,18,7.820215978426859e-05,1.7943331840797327e-05,5.9263300499878824e-05,9.955250561688445e-07,0.0,14,5.203026012168266e-05,1.6760122889536433e-05,3.452568853390403e-05,7.444511993526248e-07,0.0,11
85,4250,0.00010792283865157515,3.437884879531339e-05,7.267089677043259e-05,8.73090471031901e-07,0.0,10,4.4120606617070735e-05,1.867177343228832e-05,2.4439612388960086e-05,1.0092186357724131e-06,0.0,13,7.524896500399336e-05,2.8581765946000814e-05,4.5145945477997884e-05,1.5212503967632074e-06,0.0,18,7.817566802259535e-05,1.7614313037483953e-05,5.957455505267717e-05,9.868052757155965e-07,0.0,13,4.989296940038912e-05,1.5155841538216919e-05,3.399860725039616e-05,7.385215781141596e-07,0.0,11
86,4300,0.00011073570203734562,3.423180532990955e-05,7.563701365143061e-05,8.668793043398182e-07,0.0,10,4.342903775977902e-05,1.8526858184486628e-05,2.3912705728434958e-05,9.894755521600018e-07,0.0,13,7.67079764045775e-05,2.8131098588346504e-05,4.706616164185107e-05,1.510714696451032e-06,0.0,18,8.450618770439178e-05,1.707345654722303e-05,6.645543908234686e-05,9.772949169928324e-07,0.0,13,5.0346101488685235e-05,1.5482464732485823e-05,3.4131560823880136e-05,7.320742838601291e-07,0.0,11
87,4350,0.00011852394527522847,3.891683809342794e-05,7.87463941378519e-05,8.607120776105148e-07,0.0,10,4.325011104810983e-05,1.857642382674385e-05,2.370272522966843e-05,9.709601727081463e-07,0.0,13,7.447953976225108e-05,2.679312638065312e-05,4.618554885382764e-05,1.5008611171651864e-06,0.0,18,7.706446194788441e-05,1.8420380001771264e-05,5.767829861724749e-05,9.657807140683872e-07,0.0,13,5.0192502385471016e-05,1.5584590073558502e-05,3.388254845049232e-05,7.253624971781392e-07,0.0,11
88,4400,0.0001117366409744136,3.286777064204216e-05,7.801446918165311e-05,8.543985927644826e-07,0.0,10,4.3230676965322345e-05,1.856789822340943e-05,2.3711572794127278e-05,9.512077667750418e-07,0.0,13,7.436703162966296e-05,2.8291240596445277e-05,4.4584714487427846e-05,1.4910774552845396e-06,0.0,18,6.968514935579151e-05,1.7256292267120443e-05,5.147608317201957e-05,9.527748829896154e-07,0.0,13,4.893403092864901e-05,1.5311112292692997e-05,3.2904314139159396e-05,7.186038146755891e-07,0.0,11
89,4450,0.00011560754501260817,3.9392827602569014e-05,7.53666608943604e-05,8.480582778247481e-07,0.0,10,4.2414365452714264e-05,1.7959724573302083e-05,2.3524051357526332e-05,9.305894081990118e-07,0.0,13,7.686877506785095e-05,2.8554635719046928e-05,4.683318184106611e-05,1.4809559161221841e-06,0.0,18,7.134521001717076e-05,1.781563878466841e-05,5.258476085145958e-05,9.448132232137141e-07,0.0,13,4.816438377019949e-05,1.4991543139331043e-05,3.246072810725309e-05,7.121115572772396e-07,0.0,11
90,4500,0.0001088324497686699,3.4432730899425223e-05,7.355744310189039e-05,8.422799169238715e-07,0.0,10,4.238435940351337e-05,1.7594347809790634e-05,2.3881369997980073e-05,9.086426189242047e-07,0.0,13,7.690153142903e-05,2.816730375343468e-05,4.7263394662877545e-05,1.4708319895362365e-06,0.0,18,8.208192593883723e-05,1.871591121016536e-05,6.242598465178162e-05,9.400321800967504e-07,0.0,13,4.793753396370448e-05,1.4824130630586296e-05,3.2408144761575386e-05,7.052586852296372e-07,0.0,11
91,4550,0.00010716301767388359,3.3282562071690336e-05,7.304428436327726e-05,8.361769232578808e-07,0.0,10,4.349309529061429e-05,1.8940603695227765e-05,2.3660561055294238e-05,8.919288916331425e-07,0.0,13,7.556984201073647e-05,2.836298335751053e-05,4.574591730488464e-05,1.4609408935939427e-06,0.0,18,7.097498018993065e-05,1.6295181922032498e-05,5.374467218643986e-05,9.351251151201723e-07,0.0,13,4.797127621714026e-05,1.584630626894068e-05,3.142674540868029e-05,6.982209583838994e-07,0.0,11
92,4600,0.00010578627552604303,3.32647941831965e-05,7.169135642470792e-05,8.301200296045863e-07,0.0,10,4.2071616917382926e-05,1.7408072380931117e-05,2.3787615646142513e-05,8.759304819250247e-07,0.0,13,7.450836710631847e-05,2.8279040634515695e-05,4.4777916627936065e-05,1.4514076838167966e-06,0.0,18,6.969978130655363e-05,1.8130916942027397e-05,5.06394608237315e-05,9.294041092289262e-07,0.0,13,4.84237571072299e-05,1.5633526345482096e-05,3.209867645637132e-05,6.91555101184349e-07,0.0,11
93,4650,0.00010476676834514365,3.2119089155457914e-05,7.18233932275325e-05,8.242889748544258e-07,0.0,10,4.307348717702553e-05,1.8515433112042956e-05,2.369785579503514e-05,8.602001457802544e-07,0.0,13,7.408143574139103e-05,2.8146247132099234e-05,4.449340485734865e-05,1.441782387701096e-06,0.0,18,7.295922114280984e-05,1.6242702258750796e-05,5.579243224929087e-05,9.240812346433813e-07,0.0,13,4.6692071919096634e-05,1.3784221664536744e-05,3.2222811569226906e-05,6.850379463685385e-07,0.0,11
94,4700,0.00011094003275502473,3.6845241993432865e-05,7.327672938117757e-05,8.180663257917331e-07,0.0,10,4.190523031866178e-05,1.741338928695768e-05,2.3647078705835156e-05,8.447602795058629e-07,0.0,13,7.401671609841287e-05,2.819563633238431e-05,4.438880569068715e-05,1.4322690731205512e-06,0.0,18,7.100874790921807e-05,1.6678521205903962e-05,5.341103678802028e-05,9.191842309519416e-07,0.0,13,4.573278783936985e-05,1.4065463801671285e-05,3.09889655909501e-05,6.783610615457292e-07,0.0,11
95,4750,0.00010904105874942616,3.296142313047312e-05,7.526734407292679e-05,8.122953545353084e-07,0.0,10,4.3124200601596385e-05,1.863386933109723e-05,2.3660877559450455e-05,8.294531994579302e-07,0.0,13,7.439601176884025e-05,2.83767676592106e-05,4.459644333110191e-05,1.422797140548937e-06,0.0,18,9.666481491876766e-05,1.8710470612859353e-05,7.704078598180786e-05,9.135615641753247e-07,0.0,13,4.677275137510151e-05,1.5398500181618147e-05,3.070264938287437e-05,6.715992526551418e-07,0.0,11
96,4800,0.00010909446427831426,3.25859036820475e-05,7.570208981633186e-05,8.064735652624222e-07,0.0,10,4.176826769253239e-05,1.7146807294921018e-05,2.380729347351007e-05,8.141649914250593e-07,0.0,13,7.561611710116267e-05,2.8360509531921707e-05,4.584224370773882e-05,1.4133636341284728e-06,0.0,18,6.741387187503278e-05,1.7049595044227317e-05,4.945394903188571e-05,9.103206934923946e-07,0.0,13,4.472305590752512e-05,1.3414613022177946e-05,3.064321936108172e-05,6.652242632299021e-07,0.0,11
97,4850,0.00010775183909572661,3.189262861269526e-05,7.505885150749236e-05,8.00352438545815e-07,0.0,10,4.2269712139386684e-05,1.8151125914300792e-05,2.3319304091273807e-05,7.992817927515716e-07,0.0,13,7.643205753993243e-05,2.8608212232938968e-05,4.64196564280428e-05,1.4041874010217725e-06,0.0,18,6.724720151396468e-05,1.5249001990014222e-05,5.109339690534398e-05,9.047981279763917e-07,0.0,13,4.516505214269273e-05,1.4588173144147731e-05,2.9918386644567363e-05,6.584917855434469e-07,0.0,11
98,4900,0.00010491980356164277,3.149284384562634e-05,7.263254519784823e-05,7.944199751364067e-07,0.0,10,4.1970721213147044e-05,1.7281670807278715e-05,2.3910961317596957e-05,7.780927262501791e-07,0.0,12,7.383293996099383e-05,2.8828197173424996e-05,4.360947059467435e-05,1.3952770814285032e-06,0.0,18,6.389094778569415e-05,1.537830030429177e-05,4.76122040709015e-05,9.004449452731933e-07,0.0,13,4.380921018309891e-05,1.3170673810236622e-05,2.9985736546223052e-05,6.527998266392387e-07,0.0,10
99,4950,0.00010115889745065942,3.134532016701996e-05,6.902479071868584e-05,7.887832680353313e-07,0.0,10,4.199455725029111e-05,1.8044647731585428e-05,2.3193924789666198e-05,7.559867185591429e-07,0.0,12,7.372557593043894e-05,2.7467720428830944e-05,4.487214391701855e-05,1.3857141993867117e-06,0.0,18,6.596482853638008e-05,1.724718458717689e-05,4.7822835767874494e-05,8.948073286774161e-07,0.0,13,4.513206295087002e-05,1.4920818102837075e-05,2.9569702746812254e-05,6.415424422812066e-07,0.0,10
100,5000,9.823774598771706e-05,3.176673635607585e-05,6.568808748852462e-05,7.829253263480496e-07,0.0,10,4.1922736272681504e-05,1.752638490870595e-05,2.3651424271520227e-05,7.44927717732935e-07,0.0,12,7.504190580220893e-05,2.8433229090296663e-05,4.523252573562786e-05,1.3761532500211615e-06,0.0,18,6.310710159596056e-05,1.532797614345327e-05,4.688826811616309e-05,8.908511404115416e-07,0.0,13,4.250552228768356e-05,1.2730524758808315e-05,2.9147347959224135e-05,6.27647921191965e-07,0.0,10
