,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
51,2550,0.0002549083437770605,0.00017295571160502732,7.620266842423007e-05,5.7499651120451745e-06,0.0,23,7.212422497104853e-05,1.715270809654612e-05,5.127252370584756e-05,3.6989927139075007e-06,0.0,18,0.00011908718443010002,2.1624522560159676e-05,9.332370245829225e-05,4.138955318921944e-06,0.0,33,0.0003436569240875542,0.00021972916147205979,0.0001192934942082502,4.634268861991586e-06,0.0,25
52,2600,0.0002560338471084833,0.00017441893578507006,7.587048457935452e-05,5.744436748500448e-06,0.0,23,7.122296665329486e-05,1.70593339134939e-05,5.047120794188231e-05,3.6924257074133493e-06,0.0,18,0.00011834819451905787,2.283448338857852e-05,9.139857138507068e-05,4.115132469451055e-06,0.0,33,0.0003512800903990865,0.00022859658929519355,0.00011815088510047644,4.532621005637338e-06,0.0,25
53,2650,0.0002582568267825991,0.00017737051530275494,7.514267053920776e-05,5.7436486713413615e-06,0.0,22,7.440017361659557e-05,2.113743539666757e-05,4.957712735631503e-05,3.6856035876553506e-06,0.0,18,0.00011303153587505221,2.039333776338026e-05,8.854347106534988e-05,4.09472340834327e-06,0.0,33,0.00034752811188809574,0.00022543272643815726,0.00011766932584578171,4.426064606377622e-06,0.0,25
54,2700,0.0002728426770772785,0.00019154274195898324,7.556464697699994e-05,5.735275408369489e-06,0.0,22,7.44153221603483e-05,2.1824142095283605e-05,4.891019489150494e-05,3.6809872199228266e-06,0.0,18,0.00011168235505465418,2.0904657503706403e-05,8.670473471283913e-05,4.072968295076862e-06,0.0,33,0.0003385472809895873,0.0002181955787818879,0.0001160171814262867,4.3345294216123875e-06,0.0,25
55,2750,0.00027535215485841036,0.00019364422769285738,7.598350202897564e-05,5.724423772335285e-06,0.0,22,7.317733252421021e-05,2.1612249838653952e-05,4.788965088664554e-05,3.6754354368895292e-06,0.0,18,0.00011179222201462835,2.2981241272646002e-05,8.476048242300749e-05,4.050495135743404e-06,0.0,33,0.00033812454785220325,0.00021884024317841977,0.00011502527922857553,4.259020442987094e-06,0.0,25
56,2800,0.00027809254243038595,0.00019608269212767482,7.629694300703704e-05,5.712898655474419e-06,0.0,22,7.314370304811746e-05,2.2029023966751993e-05,4.7445013478863984e-05,3.66966219189635e-06,0.0,18,0.00011218189320061356,2.455734647810459e-05,8.35975879454054e-05,4.026960596092977e-06,0.0,33,0.0003293985209893435,0.00021156131697352976,0.00011365735554136336,4.179877123533515e-06,0.0,25
57,2850,0.00028370102518238127,0.0002004379202844575,7.75816515670158e-05,5.681449238181813e-06,0.0,21,6.751631735824049e-05,1.737412458169274e-05,4.647748573916033e-05,3.6647079468821175e-06,0.0,18,0.00010941483196802437,2.3765082005411386e-05,8.164615428540856e-05,4.0035943129623774e-06,0.0,33,0.00033114393590949476,0.00021449665655381978,0.00011254227865720168,4.105002062715357e-06,0.0,24
58,2900,0.00028453060076572,0.00020088824385311455,7.798155274940655e-05,5.6608027989568654e-06,0.0,20,6.868057243991643e-05,1.9268250980530865e-05,4.5752694859402254e-05,3.6596211430151016e-06,0.0,18,0.00010681351704988629,2.26614938583225e-05,8.017254003789276e-05,3.9794863369024824e-06,0.0,33,0.00032849155832082033,0.00021211671992205083,0.00011234743578825146,4.027402610518038e-06,0.0,24
59,2950,0.0002948014298453927,0.0002067652385449037,8.238617010647431e-05,5.650014827551786e-06,0.0,19,6.460480653913692e-05,1.5821284250705503e-05,4.5128530473448336e-05,3.654992724477779e-06,0.0,18,0.00011565010936465114,3.333713539177552e-05,7.835761061869562e-05,3.955366992158815e-06,0.0,33,0.00031885263160802424,0.00020377457258291543,0.00011111878120573238,3.959294190281071e-06,0.0,24
60,3000,0.00030365330167114735,0.00021568986994680017,8.232529216911644e-05,5.638145466946298e-06,0.0,19,7.644108700333163e-05,2.8222411856404506e-05,4.4568791054189205e-05,3.649880682132789e-06,0.0,18,0.00010451085108797997,2.273944664921146e-05,7.784053741488606e-05,3.930863385903649e-06,0.0,33,0.0003195329336449504,0.0002056190714938566,0.00011001662642229348,3.897222541127121e-06,0.0,24
