,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11,total_12,decoder_12,sindy_x_12,reg_12,sindy_z_12,active_coeffs_12,coeff_12,total_13,decoder_13,sindy_x_13,reg_13,sindy_z_13,active_coeffs_13,coeff_13,total_14,decoder_14,sindy_x_14,reg_14,sindy_z_14,active_coeffs_14,coeff_14,total_15,decoder_15,sindy_x_15,reg_15,sindy_z_15,active_coeffs_15,coeff_15,total_16,decoder_16,sindy_x_16,reg_16,sindy_z_16,active_coeffs_16,coeff_16,total_17,decoder_17,sindy_x_17,reg_17,sindy_z_17,active_coeffs_17,coeff_17,total_18,decoder_18,sindy_x_18,reg_18,sindy_z_18,active_coeffs_18,coeff_18,total_19,decoder_19,sindy_x_19,reg_19,sindy_z_19,active_coeffs_19,coeff_19
95,4750,6.74637412885204e-05,1.8603184798848815e-05,4.1192921344190836e-05,7.667628779017832e-06,0.0,18,0.2857142857142857,2.2721540517522953e-05,5.467354185384465e-06,9.471811608818825e-06,7.782374268572312e-06,0.0,22,0.14285714285714285,5.0649447075556964e-05,4.584833277476719e-06,2.4396704247919843e-05,2.166790909541305e-05,0.0,19,0.2857142857142857,3.6077490221941844e-05,8.932165656005964e-06,1.1220677151868585e-05,1.5924648323561996e-05,0.0,19,0.2857142857142857,0.00013945065438747406,6.0414829931687564e-05,7.064984674798325e-05,8.385975888813846e-06,0.0,20,0.2857142857142857,3.554289651219733e-05,1.0855228538275696e-05,1.7569325791555457e-05,7.118341272871476e-06,0.0,28,0.42857142857142855,2.440865500830114e-05,5.09624396727304e-06,1.1346888641128317e-05,7.965522854647133e-06,0.0,29,0.14285714285714285,0.00010386688518337905,2.4119013687595725e-05,6.933314580237493e-05,1.0414726602903102e-05,0.0,25,0.2857142857142857,0.0008328052354045212,0.000311593699734658,0.0005167708150111139,4.440707925823517e-06,0.0,10,0.7142857142857143,0.000460627896245569,5.7308716350235045e-05,0.00039667903911322355,6.640165793214692e-06,0.0,21,0.5714285714285714,2.0719931853818707e-05,2.142647417713306e-06,7.55222026782576e-06,1.1025064850400668e-05,0.0,19,0.42857142857142855,4.053443990414962e-05,5.827821951243095e-06,1.6832826077006757e-05,1.787379187589977e-05,0.0,19,0.2857142857142857,1.6431406038464047e-05,1.536994886919274e-06,3.062748191950959e-06,1.1831662050099112e-05,0.0,12,0.5714285714285714,0.00013730100181419402,3.7370406062109396e-05,9.294828487327322e-05,6.9823090598220006e-06,0.0,16,0.5714285714285714,4.3143016227986664e-05,1.692171827016864e-05,1.5058114513522014e-05,1.116318344429601e-05,0.0,23,0.5714285714285714,2.1307218048605137e-05,4.163619905739324e-06,9.213189514412079e-06,7.930409083201084e-06,0.0,22,0.2857142857142857,4.906957474304363e-05,1.222053833771497e-05,2.8585776817635633e-05,8.263264135166537e-06,0.0,30,0.42857142857142855,1.4844819816062227e-05,2.862382416424225e-06,2.335581484658178e-06,9.64685659710085e-06,0.0,31,0.0,1.4077546438784339e-05,2.4889084215828916e-06,5.050416802987456e-06,6.538221896335017e-06,0.0,25,0.14285714285714285,1.849214459070936e-05,3.9758251659804955e-06,6.393589046638226e-06,8.122729013848584e-06,0.0,28,0.14285714285714285
96,4800,6.744161510141566e-05,1.929009158629924e-05,4.054310193168931e-05,7.608421128679765e-06,0.0,18,0.2857142857142857,2.2990167053649202e-05,5.8400128182256594e-06,9.396391760674305e-06,7.753762474749237e-06,0.0,22,0.14285714285714285,5.020494427299127e-05,4.7105568228289485e-06,2.3932820113259368e-05,2.1561569155892357e-05,0.0,19,0.2857142857142857,3.633906089817174e-05,9.18851492315298e-06,1.1291500413790345e-05,1.5859046470723115e-05,0.0,19,0.2857142857142857,0.00013989080616738647,6.073620170354843e-05,7.079301576595753e-05,8.36159051686991e-06,0.0,20,0.2857142857142857,3.8291771488729864e-05,1.282506673305761e-05,1.8377506421529688e-05,7.089201517374022e-06,0.0,28,0.42857142857142855,2.2817757781012915e-05,3.594584995880723e-06,1.1306942724331748e-05,7.916230970295146e-06,0.0,29,0.14285714285714285,9.77527815848589e-05,2.260590008518193e-05,6.44582905806601e-05,1.0688583643059246e-05,0.0,25,0.2857142857142857,0.0008273652638308704,0.0003109625540673733,0.0005119849229231477,4.417790933075594e-06,0.0,10,0.7142857142857143,0.0004632404597941786,5.672717452398501e-05,0.0003998915199190378,6.621783086302457e-06,0.0,21,0.5714285714285714,2.1108729924890213e-05,2.589324822110939e-06,7.531227311119437e-06,1.0988177564286161e-05,0.0,19,0.42857142857142855,4.056630132254213e-05,5.897490154893603e-06,1.6863177734194323e-05,1.7805632523959503e-05,0.0,19,0.2857142857142857,1.703475027170498e-05,2.064643240373698e-06,3.162609800710925e-06,1.1807497685367707e-05,0.0,12,0.5714285714285714,0.0001391954137943685,3.7338344554882497e-05,9.489628428127617e-05,6.960776318010176e-06,0.0,16,0.5714285714285714,4.341925887274556e-05,1.6994035831885412e-05,1.532213354948908e-05,1.1103087672381662e-05,0.0,23,0.5714285714285714,2.2889118554303423e-05,5.752658580604475e-06,9.233222954208031e-06,7.903237928985618e-06,0.0,22,0.2857142857142857,4.932581214234233e-05,1.2916718333144672e-05,2.818269240378868e-05,8.226400495914277e-06,0.0,30,0.42857142857142855,1.339690697932383e-05,1.6226608750002924e-06,2.160048097721301e-06,9.614197551854886e-06,0.0,31,0.0,1.4185390682541765e-05,2.607578608149197e-06,5.064540346211288e-06,6.51327172818128e-06,0.0,25,0.14285714285714285,1.881297430372797e-05,4.308107691031182e-06,6.413645678549074e-06,8.091220479400363e-06,0.0,28,0.14285714285714285
97,4850,6.584046786883846e-05,1.850069747888483e-05,3.9789923903299496e-05,7.549846486654133e-06,0.0,18,0.2857142857142857,2.3426711777574383e-05,6.076067620597314e-06,9.626348401070572e-06,7.724294846411794e-06,0.0,22,0.14285714285714285,4.905313835479319e-05,4.616485057340469e-06,2.299413063155953e-05,2.144252175639849e-05,0.0,19,0.2857142857142857,3.647251651273109e-05,9.488456271355972e-06,1.1192334568477236e-05,1.5791725672897883e-05,0.0,19,0.2857142857142857,0.00014142926374915987,6.163051148178056e-05,7.14616835466586e-05,8.337061444763094e-06,0.0,20,0.2857142857142857,3.574498987291008e-05,9.972784027922899e-06,1.871248423412908e-05,7.059722975100158e-06,0.0,28,0.42857142857142855,2.248927194159478e-05,3.4709551073319744e-06,1.1151591934321914e-05,7.866725354688242e-06,0.0,29,0.14285714285714285,9.167558164335787e-05,2.0880506781395525e-05,5.987690747133456e-05,1.0918168300122488e-05,0.0,25,0.2857142857142857,0.0008234227425418794,0.0003118083404842764,0.0005071950727142394,4.419302968017291e-06,0.0,10,0.7142857142857143,0.0004554593178909272,5.6200020480901e-05,0.00039265575469471514,6.603566816920647e-06,0.0,21,0.5714285714285714,2.1898580598644912e-05,3.2773880320746684e-06,7.670337254239712e-06,1.0950854630209506e-05,0.0,19,0.42857142857142855,4.0424041799269617e-05,5.770366442447994e-06,1.6918278561206535e-05,1.773539770510979e-05,0.0,19,0.2857142857142857,1.6457623132737353e-05,1.5537166291323956e-06,3.120459950878285e-06,1.1783447916968726e-05,0.0,12,0.5714285714285714,0.00013651048357132822,3.6777542845811695e-05,9.279384539695457e-05,6.939088507351698e-06,0.0,16,0.5714285714285714,4.3326708691893145e-05,1.6558697097934783e-05,1.5724386685178615e-05,1.1043624908779748e-05,0.0,23,0.5714285714285714,2.3545213480247185e-05,6.469311301771086e-06,9.19981630431721e-06,7.876084964664187e-06,0.0,22,0.2857142857142857,4.9143036449095234e-05,1.2948389667144511e-05,2.800565016514156e-05,8.188997526303865e-06,0.0,30,0.42857142857142855,2.0056875655427575e-05,3.019257292180555e-06,7.416772859869525e-06,9.620845958124846e-06,0.0,30,0.0,1.3567625501309521e-05,2.0692891666840296e-06,5.001053978048731e-06,6.497282356576761e-06,0.0,25,0.14285714285714285,1.9329087081132457e-05,4.851673111261334e-06,6.417411896109115e-06,8.060002073762007e-06,0.0,28,0.14285714285714285
98,4900,6.541737820953131e-05,1.899085873446893e-05,3.893468965543434e-05,7.491828000638634e-06,0.0,18,0.2857142857142857,2.3011012672213838e-05,5.720128683606163e-06,9.596195923222695e-06,7.69468806538498e-06,0.0,22,0.14285714285714285,4.823515337193385e-05,4.489272214414086e-06,2.2434334823628888e-05,2.1311545424396172e-05,0.0,19,0.2857142857142857,3.576055678422563e-05,8.962212632468436e-06,1.1076630471507087e-05,1.5721714589744806e-05,0.0,19,0.2857142857142857,0.0001403870846843347,6.0620215663220733e-05,7.145397830754519e-05,8.312887985084672e-06,0.0,20,0.2857142857142857,3.428306081332266e-05,9.07641151570715e-06,1.8176562662119977e-05,7.030085271253483e-06,0.0,28,0.42857142857142855,2.2883086785441265e-05,4.088155492354417e-06,1.0960719009744935e-05,7.834212738089263e-06,0.0,29,0.14285714285714285,8.488100138492882e-05,1.8368245946476236e-05,5.543634688365273e-05,1.1076410373789258e-05,0.0,25,0.2857142857142857,0.0008173546520993114,0.00031039785244502127,0.00050253642257303,4.4204275582160335e-06,0.0,10,0.7142857142857143,0.00045626613427884877,5.6805442000040784e-05,0.0003928756923414767,6.584975380974356e-06,0.0,21,0.5714285714285714,2.0850271539529786e-05,2.4696014406799804e-06,7.466853276127949e-06,1.0913816367974505e-05,0.0,19,0.42857142857142855,4.0859897126210853e-05,6.359621693263762e-06,1.6837539078551345e-05,1.7662734535406344e-05,0.0,19,0.2857142857142857,1.6431793483207002e-05,1.5695741240051575e-06,3.1025824682728853e-06,1.1759638255171012e-05,0.0,12,0.5714285714285714,0.00013654779468197376,3.708252188516781e-05,9.254746692022309e-05,6.91781042405637e-06,0.0,16,0.5714285714285714,4.357767465990037e-05,1.68486476468388e-05,1.5744495613034815e-05,1.0984530490532052e-05,0.0,23,0.5714285714285714,2.0648050849558786e-05,3.97593021261855e-06,8.823265488899779e-06,7.848852874303702e-06,0.0,22,0.2857142857142857,5.081389826955274e-05,1.4173657291394193e-05,2.8489006581366993e-05,8.151232577802148e-06,0.0,30,0.42857142857142855,1.806939508242067e-05,2.0795926047867397e-06,6.3091756601352245e-06,9.680627954367083e-06,0.0,29,0.0,1.3608090739580803e-05,2.1882233340875246e-06,4.937155154038919e-06,6.482712251454359e-06,0.0,25,0.14285714285714285,1.7931184629560448e-05,3.810971975326538e-06,6.091804607422091e-06,8.028408956306521e-06,0.0,28,0.14285714285714285
99,4950,6.410067726392299e-05,1.830222572607454e-05,3.836378891719505e-05,7.434656254190486e-06,0.0,18,0.2857142857142857,2.2531756258103997e-05,5.2186874199833255e-06,9.648188097344246e-06,7.664882105018478e-06,0.0,22,0.14285714285714285,4.730240470962599e-05,4.545908723230241e-06,2.1586540242424235e-05,2.1169955289224163e-05,0.0,19,0.2857142857142857,3.616071990109049e-05,9.207417861034628e-06,1.1303847713861614e-05,1.5649453416699544e-05,0.0,19,0.2857142857142857,0.00014072937483433634,6.110627145972103e-05,7.135998748708516e-05,8.26311679702485e-06,0.0,19,0.2857142857142857,3.1082003260962665e-05,7.639102477696724e-06,1.6442561900475994e-05,7.000340247032e-06,0.0,28,0.42857142857142855,2.4291855879710056e-05,4.994150458514923e-06,1.1489009921206161e-05,7.808695954736322e-06,0.0,29,0.14285714285714285,7.918877236079425e-05,1.650672493269667e-05,5.1513055950636044e-05,1.1168993296450935e-05,0.0,25,0.2857142857142857,0.0008142766309902072,0.0003112679114565253,0.0004985873820260167,4.421322046255227e-06,0.0,10,0.7142857142857143,0.0004517937486525625,5.696029984392226e-05,0.0003882667515426874,6.5667054514051415e-06,0.0,21,0.5714285714285714,2.044266148004681e-05,2.130300799763063e-06,7.435852239723317e-06,1.0876507076318376e-05,0.0,19,0.42857142857142855,4.040077328681946e-05,5.810684342577588e-06,1.7001197193167172e-05,1.7588889022590593e-05,0.0,19,0.2857142857142857,1.6631849575787783e-05,1.754066374815011e-06,3.1417575883097015e-06,1.173602413473418e-05,0.0,12,0.5714285714285714,0.0001371839753119275,3.777637903112918e-05,9.251055598724633e-05,6.8970443862781394e-06,0.0,16,0.5714285714285714,4.274364619050175e-05,1.6017822417779826e-05,1.5799385437276214e-05,1.0926441063929815e-05,0.0,23,0.5714285714285714,2.0301766198826954e-05,3.865300641336944e-06,8.614701073383912e-06,7.821764484106097e-06,0.0,22,0.2857142857142857,4.833360799239017e-05,1.212776896863943e-05,2.809187935781665e-05,8.113962394418195e-06,0.0,30,0.42857142857142855,1.69852573890239e-05,2.444030087644933e-06,4.82279483549064e-06,9.718432011140976e-06,0.0,29,0.0,1.3570956070907414e-05,2.1377172743086703e-06,4.965614152752096e-06,6.467624189099297e-06,0.0,25,0.14285714285714285,1.9774150132434443e-05,5.474509180203313e-06,6.3029710872797295e-06,7.99666941020405e-06,0.0,28,0.14285714285714285
100,5000,6.322312401607633e-05,1.782283106877003e-05,3.802214268944226e-05,7.3781470746325795e-06,0.0,18,0.2857142857142857,2.293192119395826e-05,5.872469046153128e-06,9.424458767171018e-06,7.634994290128816e-06,0.0,22,0.14285714285714285,4.66822566522751e-05,4.488572358241072e-06,2.117420626746025e-05,2.1019475752837025e-05,0.0,19,0.2857142857142857,3.553269198164344e-05,8.867238648235798e-06,1.1093258763139602e-05,1.5572193660773337e-05,0.0,19,0.2857142857142857,0.0001390727557009086,6.080664024921134e-05,7.004795770626515e-05,8.218160473916214e-06,0.0,19,0.2857142857142857,3.5851502616424114e-05,1.1036134310415946e-05,1.7844709873315878e-05,6.970661161176395e-06,0.0,28,0.42857142857142855,2.3228300051414408e-05,4.327532678871648e-06,1.1118041584268212e-05,7.782726243021898e-06,0.0,29,0.14285714285714285,7.422271301038563e-05,1.4849896615487523e-05,4.8155910917557776e-05,1.121690365835093e-05,0.0,25,0.2857142857142857,0.0008151023066602647,0.000314919714583084,0.000495760643389076,4.4219614210305735e-06,0.0,10,0.7142857142857143,0.00044843065552413464,5.637080903397873e-05,0.0003855115792248398,6.548267265316099e-06,0.0,21,0.5714285714285714,2.1836376618011855e-05,3.6124927191849565e-06,7.384781383734662e-06,1.083910228771856e-05,0.0,19,0.42857142857142855,4.0316856029676273e-05,5.740579581470229e-06,1.7063695850083604e-05,1.7512578779133037e-05,0.0,19,0.2857142857142857,1.6534315363969654e-05,1.5917897826511762e-06,3.229772573831724e-06,1.1712753803294618e-05,0.0,12,0.5714285714285714,0.0001383923226967454,3.940827082260512e-05,9.21079918043688e-05,6.876072802697308e-06,0.0,16,0.5714285714285714,4.263678420102224e-05,1.5913838069536723e-05,1.5854855519137345e-05,1.0868091521842871e-05,0.0,23,0.5714285714285714,2.027422124228906e-05,4.0103468563756905e-06,8.469281965517439e-06,7.79459242039593e-06,0.0,22,0.2857142857142857,5.1834147598128766e-05,1.3416835827229079e-05,3.0341399906319566e-05,8.07591641205363e-06,0.0,30,0.42857142857142855,1.553456240799278e-05,1.654127231631719e-06,4.149990672885906e-06,9.73044279817259e-06,0.0,29,0.0,1.3683354154636618e-05,2.184531012972002e-06,5.046489604865201e-06,6.4523333094257396e-06,0.0,25,0.14285714285714285,1.7768776160664856e-05,3.79076118406374e-06,6.013776783220237e-06,7.964239557622932e-06,0.0,28,0.14285714285714285
101,5050,6.318748637568206e-05,1.8380807887297124e-05,3.748415838344954e-05,7.322522833419498e-06,0.0,18,0.2857142857142857,2.315259916940704e-05,5.925167442910606e-06,9.623101504985243e-06,7.604328857269138e-06,0.0,22,0.14285714285714285,4.625876317732036e-05,4.538679604593199e-06,2.0857030904153362e-05,2.0863053578068502e-05,0.0,18,0.2857142857142857,3.5327637306181714e-05,8.825155418890063e-06,1.1006722161255311e-05,1.549575972603634e-05,0.0,19,0.2857142857142857,0.00013923109509050846,6.180016498547047e-05,6.925684283487499e-05,8.174088179657701e-06,0.0,19,0.2857142857142857,3.503353218548e-05,1.1199586879229173e-05,1.689305827312637e-05,6.9408902163559105e-06,0.0,28,0.42857142857142855,2.2036041627870873e-05,3.5123857742291875e-06,1.0767578714876436e-05,7.75607713876525e-06,0.0,29,0.14285714285714285,7.13425615685992e-05,1.4568456208507996e-05,4.5540728024207056e-05,1.123338097386295e-05,0.0,25,0.2857142857142857,0.0008094444056041539,0.00031238599331118166,0.0004926358815282583,4.422519850777462e-06,0.0,10,0.7142857142857143,0.00044939483632333577,5.651149695040658e-05,0.0003863768361043185,6.506516911031213e-06,0.0,20,0.5714285714285714,2.0509112800937146e-05,2.340623268537456e-06,7.367011676251423e-06,1.0801477401400916e-05,0.0,19,0.42857142857142855,4.0781251300359145e-05,6.222788215382025e-06,1.712422090349719e-05,1.743424218147993e-05,0.0,19,0.2857142857142857,1.6839720046846196e-05,1.8809893163052038e-06,3.269427679697401e-06,1.1689303391904105e-05,0.0,12,0.5714285714285714,0.0001349030208075419,3.8478392525576055e-05,8.956925012171268e-05,6.855373158032307e-06,0.0,16,0.5714285714285714,4.175218418822624e-05,1.5321529645007104e-05,1.56195237650536e-05,1.0811128049681429e-05,0.0,23,0.5714285714285714,2.0407318515935913e-05,4.121692199987592e-06,8.518207323504612e-06,7.767420356685761e-06,0.0,22,0.2857142857142857,5.0471240683691576e-05,1.2323411283432506e-05,3.010933505720459e-05,8.03848888608627e-06,0.0,30,0.42857142857142855,1.503865496488288e-05,1.7187794583151117e-06,3.600369382183999e-06,9.71950612438377e-06,0.0,29,0.0,1.4072240446694195e-05,2.7936523565585958e-06,4.841758709517308e-06,6.436829607991967e-06,0.0,25,0.14285714285714285,1.8364613424637355e-05,4.535855623544194e-06,5.8968962548533455e-06,7.931860636745114e-06,0.0,28,0.14285714285714285
102,5100,6.199090421432629e-05,1.774806878529489e-05,3.697501961141825e-05,7.2678135438764e-06,0.0,18,0.2857142857142857,2.237453736597672e-05,5.310835149430204e-06,9.490346201346256e-06,7.573356015200261e-06,0.0,22,0.14285714285714285,4.610205360222608e-05,4.7566222747263964e-06,2.0623139789677225e-05,2.0722289264085703e-05,0.0,18,0.42857142857142855,3.599523188313469e-05,8.916375918488484e-06,1.1664055818982888e-05,1.541480014566332e-05,0.0,19,0.2857142857142857,0.00013826532813254744,6.0991544160060585e-05,6.914217374287546e-05,8.1316120486008e-06,0.0,19,0.2857142857142857,3.362869756529108e-05,9.024885002872907e-06,1.7693007976049557e-05,6.910805041115964e-06,0.0,28,0.42857142857142855,2.246776784886606e-05,3.6681249184766784e-06,1.107021398638608e-05,7.729428944003303e-06,0.0,29,0.14285714285714285,6.6499735112302e-05,1.2142515515733976e-05,4.3089989048894495e-05,1.126722781918943e-05,0.0,25,0.2857142857142857,0.0008058941457420588,0.00031208235304802656,0.0004893889999948442,4.422829988470767e-06,0.0,10,0.7142857142857143,0.0004494746681302786,5.695722938980907e-05,0.00038602270069532096,6.494758508779341e-06,0.0,20,0.5714285714285714,2.052902345894836e-05,2.3900793166831136e-06,7.374995220743585e-06,1.076394892152166e-05,0.0,19,0.42857142857142855,4.062490552314557e-05,6.261142971197842e-06,1.7008753275149502e-05,1.735501064104028e-05,0.0,19,0.2857142857142857,1.683440677879844e-05,1.9261326542618917e-06,3.2418829505331814e-06,1.1666391401377041e-05,0.0,12,0.5714285714285714,0.000141066440846771,4.032577999169007e-05,9.39047458814457e-05,6.83591179040377e-06,0.0,16,0.5714285714285714,4.1621307900641114e-05,1.535684714326635e-05,1.551032801216934e-05,1.075413001672132e-05,0.0,23,0.5714285714285714,2.469417086103931e-05,7.884236765676178e-06,9.069703992281575e-06,7.740228284092154e-06,0.0,22,0.2857142857142857,5.181738015380688e-05,1.3152506653568707e-05,3.066406134166755e-05,8.00080943008652e-06,0.0,30,0.42857142857142855,1.470789447921561e-05,1.6351928024960216e-06,3.3825663194875233e-06,9.690134902484715e-06,0.0,29,0.0,1.3473085346049629e-05,2.1313182969606714e-06,4.920794253848726e-06,6.420972567866556e-06,0.0,25,0.14285714285714285,1.789443922461942e-05,3.923878466594033e-06,6.071172720112372e-06,7.899388947407715e-06,0.0,28,0.14285714285714285
103,5150,6.174224108690396e-05,1.7956544979824685e-05,3.657222259789705e-05,7.213474418676924e-06,0.0,18,0.2857142857142857,2.2789470676798373e-05,5.524216703634011e-06,9.7223428383586e-06,7.542910225311061e-06,0.0,22,0.14285714285714285,4.583652480505407e-05,4.507489393290598e-06,2.0756720914505422e-05,2.057231540675275e-05,0.0,18,0.42857142857142855,3.5300690797157586e-05,8.595497092755977e-06,1.1374046152923256e-05,1.533114664198365e-05,0.0,19,0.2857142857142857,0.0001379907625960186,6.112696428317577e-05,6.8759145506192e-05,8.104650987661444e-06,0.0,19,0.2857142857142857,3.3121759770438075e-05,8.707398592378013e-06,1.7533708160044625e-05,6.880653472762788e-06,0.0,28,0.42857142857142855,2.4011189452721737e-05,4.429165073815966e-06,1.1879258636326995e-05,7.702765287831426e-06,0.0,29,0.14285714285714285,6.412654329324141e-05,1.1430724043748342e-05,4.141058889217675e-05,1.1285227628832217e-05,0.0,25,0.2857142857142857,0.0008057215018197894,0.00031303655123338103,0.0004882622160948813,4.4227067519386765e-06,0.0,10,0.7142857142857143,0.000442699616542086,5.610889638774097e-05,0.00038010827847756445,6.482444860012038e-06,0.0,20,0.5714285714285714,2.119961936841719e-05,3.13495456794044e-06,7.3384940151299816e-06,1.0726171240094118e-05,0.0,19,0.42857142857142855,4.018162144348025e-05,5.779651019111043e-06,1.7127214960055426e-05,1.727475319057703e-05,0.0,19,0.2857142857142857,1.643818904994987e-05,1.6099459116958315e-06,3.184976776537951e-06,1.1643266589089762e-05,0.0,12,0.5714285714285714,0.0001384385977871716,4.105152765987441e-05,9.057093120645732e-05,6.8161443778080866e-06,0.0,16,0.5714285714285714,4.041185093228705e-05,1.4549102161254268e-05,1.5164518117671832e-05,1.069822974386625e-05,0.0,23,0.5714285714285714,2.7405916625866666e-05,9.997841516451444e-06,9.69488246482797e-06,7.713190825597849e-06,0.0,22,0.2857142857142857,5.223798507358879e-05,1.2850108760176226e-05,3.1425199267687276e-05,7.96267886471469e-06,0.0,30,0.42857142857142855,1.8214090232504532e-05,4.771001385961426e-06,3.789407855947502e-06,9.653681445342954e-06,0.0,29,0.0,1.320071351074148e-05,2.031053099926794e-06,4.7649491534684785e-06,6.404710802598856e-06,0.0,25,0.14285714285714285,1.7354403098579496e-05,3.6080000427318737e-06,5.879571290279273e-06,7.866832675063051e-06,0.0,28,0.14285714285714285
104,5200,6.226522236829624e-05,1.874980443972163e-05,3.635527173173614e-05,7.160148925322574e-06,0.0,18,0.2857142857142857,2.2248892491916195e-05,5.483938366523944e-06,9.253266398445703e-06,7.511687726946548e-06,0.0,22,0.14285714285714285,4.5460019464371726e-05,4.865964911004994e-06,2.0179417333565652e-05,2.0414636310306378e-05,0.0,18,0.42857142857142855,3.690583253046498e-05,1.0108447895618156e-05,1.1554668162716553e-05,1.5242719200614374e-05,0.0,19,0.2857142857142857,0.0001376007276121527,6.124846549937502e-05,6.827350443927571e-05,8.07875858299667e-06,0.0,19,0.2857142857142857,3.035263580386527e-05,7.102503786882153e-06,1.6399944797740318e-05,6.8501881287375e-06,0.0,28,0.42857142857142855,2.2599075236939825e-05,3.830225068668369e-06,1.1086760423495434e-05,7.682089744776022e-06,0.0,28,0.14285714285714285,6.21650178800337e-05,1.0719363672251347e-05,4.015341983176768e-05,1.1292237104498781e-05,0.0,25,0.2857142857142857,0.0008036273065954447,0.00031262042466551065,0.0004865841183345765,4.422711754159536e-06,0.0,10,0.7142857142857143,0.00043830397771671414,5.520202830666676e-05,0.0003766321169678122,6.469861546065658e-06,0.0,20,0.5714285714285714,2.0356139430077747e-05,2.3541374503111e-06,7.31362842998351e-06,1.0688372640288435e-05,0.0,19,0.42857142857142855,4.071660805493593e-05,6.4118680711544584e-06,1.7111593479057774e-05,1.719314604997635e-05,0.0,19,0.2857142857142857,1.6454438082291745e-05,1.5711615333202644e-06,3.262746986365528e-06,1.162052922154544e-05,0.0,12,0.5714285714285714,0.00013575746561400592,4.066156179760583e-05,8.8299042545259e-05,6.796866273361957e-06,0.0,16,0.5714285714285714,4.011774581158534e-05,1.4660778106190264e-05,1.4814079804637004e-05,1.0642889719747473e-05,0.0,23,0.5714285714285714,2.521612259442918e-05,8.168965905497316e-06,9.360993317386601e-06,7.686162462050561e-06,0.0,22,0.2857142857142857,4.956139673595317e-05,1.197043002321152e-05,2.9665736292372458e-05,7.925228601379786e-06,0.0,30,0.42857142857142855,1.4305105651146732e-05,1.593023625900969e-06,3.094524345215177e-06,9.617558134777937e-06,0.0,29,0.0,1.3076009963697288e-05,1.8930022633867338e-06,4.794322649104288e-06,6.3886850512062665e-06,0.0,25,0.14285714285714285,1.7994629160966724e-05,4.124611223232932e-06,6.035911155777285e-06,7.834106327209156e-06,0.0,28,0.14285714285714285
